x,y
0.580371,0.187484
0.715922,0.174111
0.456549,0.214777
0.922965,0.136965
-0.055645,0.276889
1.272555,-0.016693
-1.283847,0.381766
-0.925800,-0.385154
-0.585102,-0.277740
0.242977,-0.175531
0.741816,0.072893
0.302485,0.222545
1.094449,0.090746
-0.586199,0.328335
0.847253,-0.175860
-0.180833,0.254176
1.208395,-0.054250
-1.098556,0.362519
-0.327038,-0.329567
0.520698,-0.098111
0.522312,0.156209
0.774276,0.156694
0.317389,0.232283
1.091253,0.095217
-0.571949,0.327376
0.869400,-0.171585
-0.229784,0.260820
1.186899,-0.068935
-1.041157,0.356070
-0.161541,-0.312347
0.651119,-0.048462
0.357999,0.195336
1.015908,0.107400
-0.337496,0.304772
1.145308,-0.101249
-0.937670,0.343592
0.112677,-0.281301
0.700924,0.033803
0.345990,0.210277
1.042684,0.103797
-0.418270,0.312805
1.067876,-0.125481
-0.721984,0.320363
0.590598,-0.216595
0.295076,0.177179
1.055282,0.088523
-0.470544,0.316585
1.006608,-0.141163
-0.559726,0.301982
0.863372,-0.167918
-0.211494,0.259012
1.196390,-0.063448
-1.067337,0.358917
-0.235975,-0.320201
0.601841,-0.070793
0.422110,0.180552
0.931105,0.126633
-0.087105,0.279331
1.268709,-0.026132
-1.279604,0.380613
-0.911727,-0.383881
-0.547625,-0.273518
0.306631,-0.164288
0.704081,0.091989
0.397967,0.211224
0.989495,0.119390
-0.251350,0.296849
1.208401,-0.075405
-1.119730,0.362520
-0.392794,-0.335919
0.448079,-0.117838
0.601077,0.134424
0.628612,0.180323
0.627108,0.188584
0.638013,0.188133
0.618248,0.191404
0.656281,0.185474
0.582487,0.196884
0.721876,0.174746
0.445199,0.216563
0.939080,0.133560
-0.101060,0.281724
1.267426,-0.030318
-1.279233,0.380228
-0.910783,-0.383770
-0.545107,-0.273235
0.310767,-0.163532
0.701261,0.093230
0.404756,0.210378
0.981020,0.121427
-0.225934,0.294306
1.222841,-0.067780
-1.161257,0.366852
-0.521073,-0.348377
0.271499,-0.156322
0.740481,0.081450
0.313812,0.222144
1.084275,0.094144
-0.551771,0.325283
0.899051,-0.165531
-0.297141,0.269715
1.146105,-0.089142
-0.928122,0.343832
0.137857,-0.278437
0.694957,0.041357
0.365206,0.208487
1.021762,0.109562
-0.352035,0.306529
1.133028,-0.105611
-0.902865,0.339909
0.198676,-0.270860
0.673879,0.059603
0.423844,0.202164
0.950662,0.127153
-0.138109,0.285199
1.258495,-0.041433
-1.258766,0.377548
-0.840739,-0.377630
-0.367209,-0.252222
0.558998,-0.110163
0.452366,0.167699
0.881210,0.135710
0.048567,0.264363
1.261061,0.014570
-1.211814,0.378318
-0.677573,-0.363544
-0.006291,-0.203272
0.796673,-0.001887
0.109550,0.239002
1.222200,0.032865
-1.058417,0.366660
-0.201686,-0.317525
0.625527,-0.060506
0.391697,0.187658
0.972861,0.117509
-0.207532,0.291858
1.231561,-0.062260
-1.185699,0.369468
-0.598766,-0.355710
0.142361,-0.179630
0.791997,0.042708
0.164546,0.237599
1.199693,0.049364
-0.965606,0.359908
0.054555,-0.289682
0.706151,0.016366
0.318257,0.211845
1.070043,0.095477
-0.507513,0.321013
0.960416,-0.152254
-0.443612,0.288125
1.012616,-0.133084
-0.568631,0.303785
0.851107,-0.170589
-0.184725,0.255332
1.207559,-0.055417
-1.096897,0.362268
-0.322189,-0.329069
0.525603,-0.096657
0.516582,0.157681
0.784082,0.154974
0.294276,0.235225
1.113987,0.088283
-0.649069,0.334196
0.744388,-0.194721
0.029520,0.223316
1.222097,0.008856
-1.082072,0.366629
-0.272603,-0.324622
0.571341,-0.081781
0.461216,0.171402
0.873594,0.138365
0.069931,0.262078
1.255232,0.020979
-1.184870,0.376570
-0.588914,-0.355461
0.158991,-0.176674
0.787936,0.047697
0.178516,0.236381
1.191766,0.053555
-0.934872,0.357530
0.133949,-0.280462
0.694419,0.040185
0.365080,0.208326
1.021729,0.109524
-0.351980,0.306519
1.133073,-0.105594
-0.902991,0.339922
0.198373,-0.270897
0.674010,0.059512
0.423506,0.202203
0.951103,0.127052
-0.139384,0.285331
1.258132,-0.041815
-1.257869,0.377440
-0.837688,-0.377361
-0.359771,-0.251307
0.567484,-0.107931
0.441215,0.170245
0.897706,0.132365
0.004139,0.269312
1.269288,0.001242
-1.254286,0.380786
-0.821741,-0.376286
-0.321647,-0.246522
0.608638,-0.096494
0.384889,0.182592
0.975196,0.115467
-0.215944,0.292559
1.227274,-0.064783
-1.173466,0.368182
-0.559649,-0.352040
0.209470,-0.167895
0.770676,0.062841
0.231322,0.231203
1.156289,0.069397
-0.802409,0.346887
0.445482,-0.240723
0.481441,0.133645
0.809144,0.144432
0.227832,0.242743
1.170073,0.068350
-0.848350,0.351022
0.343446,-0.254505
0.580358,0.103034
0.631492,0.174107
0.615812,0.189448
0.658533,0.184744
0.577611,0.197560
0.730471,0.173283
0.426260,0.219141
0.964764,0.127878
-0.175200,0.289429
1.246456,-0.052560
-1.227674,0.373937
-0.736122,-0.368302
-0.126927,-0.220836
0.756609,-0.038078
0.160482,0.226983
1.190926,0.048145
-0.937483,0.357278
0.126854,-0.281245
0.696226,0.038056
0.359433,0.208868
1.027999,0.107830
-0.371666,0.308400
1.115010,-0.111500
-0.852046,0.334503
0.318127,-0.255614
0.602699,0.095438
0.586893,0.180810
0.698588,0.176068
0.492832,0.209576
0.869539,0.147850
0.089311,0.260862
1.249695,0.026793
-1.159638,0.374908
-0.507757,-0.347892
0.291164,-0.152327
0.728986,0.087349
0.343360,0.218696
1.053641,0.103008
-0.451214,0.316092
1.031060,-0.135364
-0.623683,0.309318
0.764745,-0.187105
-0.005874,0.229423
1.229375,-0.001762
-1.117671,0.368813
-0.380050,-0.335301
0.462485,-0.114015
0.586535,0.138746
0.657112,0.175961
0.571445,0.197134
0.739964,0.171434
0.404868,0.221989
0.992503,0.121461
-0.257627,0.297751
1.204830,-0.077288
-1.109551,0.361449
-0.362096,-0.332865
0.483576,-0.108629
0.563988,0.145073
0.699758,0.169196
0.483671,0.209927
0.882414,0.145101
0.054985,0.264724
1.260492,0.016495
-1.207879,0.378147
-0.664414,-0.362364
0.019613,-0.199324
0.800137,0.005884
0.109576,0.240041
1.223232,0.032873
-1.061941,0.366969
-0.211836,-0.318582
0.618593,-0.063551
0.400728,0.185578
0.960761,0.120219
-0.172069,0.288228
1.246778,-0.051621
-1.227857,0.374033
-0.736652,-0.368357
-0.128075,-0.220996
0.756040,-0.038423
0.161342,0.226812
1.190368,0.048403
-0.935364,0.357110
0.132243,-0.280609
0.694907,0.039673
0.363618,0.208472
1.023367,0.109085
-0.357106,0.307010
1.128475,-0.107132
-0.889971,0.338543
0.229674,-0.266991
0.659158,0.068902
0.460617,0.197747
0.900712,0.138185
0.002389,0.270214
1.270206,0.000717
-1.258075,0.381062
-0.834792,-0.377423
-0.353052,-0.250438
0.575058,-0.105916
0.431116,0.172517
0.912313,0.129335
-0.035905,0.273694
1.271889,-0.010772
-1.275554,0.381567
-0.896285,-0.382666
-0.507323,-0.268885
0.370787,-0.152197
0.655327,0.111236
0.510001,0.196598
0.832456,0.153000
0.182824,0.249737
1.202942,0.054847
-0.971052,0.360883
0.040765,-0.291316
0.706358,0.012229
0.313711,0.211907
1.074127,0.094113
-0.521135,0.322238
0.942024,-0.156340
-0.398714,0.282607
1.060045,-0.119614
-0.692788,0.318014
0.646076,-0.207836
0.207784,0.193823
1.133379,0.062335
-0.736031,0.340014
0.581576,-0.220809
0.305669,0.174473
1.043666,0.091701
-0.433234,0.313100
1.050331,-0.129970
-0.674445,0.315099
0.678274,-0.202333
0.153590,0.203482
1.170456,0.046077
-0.871879,0.351137
0.286896,-0.261564
0.623204,0.086069
0.542333,0.186961
0.775186,0.162700
0.321421,0.232556
1.087919,0.096426
-0.560569,0.326376
0.886443,-0.168171
-0.268264,0.265933
1.165181,-0.080479
-0.981185,0.349554
0.001741,-0.294356
0.705640,0.000522
0.303423,0.211692
1.082801,0.091027
-0.550413,0.324840
0.900704,-0.165124
-0.300898,0.270211
1.143455,-0.090270
-0.920756,0.343037
0.156129,-0.276227
0.689647,0.046839
0.380981,0.206894
1.003688,0.114294
-0.296052,0.301107
1.178401,-0.088816
-1.032895,0.353520
-0.140102,-0.309869
0.662651,-0.042031
0.343220,0.198795
1.033876,0.102966
-0.393493,0.310163
1.093391,-0.118048
-0.791755,0.328017
0.450392,-0.237526
0.478480,0.135118
0.814598,0.143544
0.214547,0.244379
1.179937,0.064364
-0.884786,0.353981
0.257995,-0.265436
0.641378,0.077399
0.501487,0.192413
0.840329,0.150446
0.161832,0.252099
1.215433,0.048550
-1.019639,0.364630
-0.090899,-0.305892
0.682541,-0.027270
0.320524,0.204762
1.060933,0.096157
-0.479652,0.318280
0.996187,-0.143896
-0.533240,0.298856
0.900773,-0.159972
-0.295921,0.270232
1.147635,-0.088776
-0.932669,0.344290
0.126472,-0.279801
0.697806,0.037942
0.356234,0.209342
1.031678,0.106870
-0.383232,0.309503
1.103890,-0.114970
-0.820971,0.331167
0.387577,-0.246291
0.543407,0.116273
0.702866,0.163022
0.471393,0.210860
0.899764,0.141418
0.008012,0.269929
1.269839,0.002403
-1.255086,0.380952
-0.824384,-0.376526
-0.327979,-0.247315
0.602087,-0.098394
0.394095,0.180626
0.963191,0.118228
-0.180604,0.288957
1.243292,-0.054181
-1.218268,0.372988
-0.704859,-0.365480
-0.061037,-0.211458
0.783327,-0.018311
0.122648,0.234998
1.213938,0.036794
-1.026311,0.364182
-0.110457,-0.307893
0.675026,-0.033137
0.328939,0.202508
1.051026,0.098682
-0.447837,0.315308
1.034527,-0.134351
-0.632696,0.310358
0.749933,-0.189809
0.022833,0.224980
1.224250,0.006850
-1.091453,0.367275
-0.300503,-0.327436
0.546141,-0.090151
0.492271,0.163842
0.824580,0.147681
0.195777,0.247374
1.193714,0.058733
-0.936200,0.358114
0.131055,-0.280860
0.695094,0.039317
0.362898,0.208528
1.024155,0.108869
-0.359582,0.307247
1.126228,-0.107875
-0.883619,0.337868
0.244774,-0.265086
0.651035,0.073432
0.480048,0.195310
0.872686,0.144014
0.077800,0.261806
1.253332,0.023340
-1.175837,0.376000
-0.559631,-0.352751
0.208787,-0.167889
0.771082,0.062636
0.230242,0.231325
1.157109,0.069072
-0.805389,0.347133
0.439021,-0.241617
0.488549,0.131706
0.797555,0.146565
0.256034,0.239266
1.147492,0.076810
-0.766622,0.344247
0.521455,-0.229987
0.389332,0.156437
0.944226,0.116800
-0.131387,0.283268
1.259100,-0.039416
-1.258882,0.377730
-0.840968,-0.377665
-0.367784,-0.252291
0.558339,-0.110335
0.453226,0.167502
0.879922,0.135968
0.052000,0.263977
1.260191,0.015600
-1.207714,0.378057
-0.663945,-0.362314
0.020533,-0.199184
0.800226,0.006160
0.109653,0.240068
1.223234,0.032896
-1.061928,0.366970
-0.211796,-0.318578
0.618621,-0.063539
0.400692,0.185586
0.960810,0.120208
-0.172211,0.288243
1.246724,-0.051663
-1.227711,0.374017
-0.736168,-0.368313
-0.127034,-0.220850
0.756557,-0.038110
0.160560,0.226967
1.190876,0.048168
-0.937291,0.357263
0.127343,-0.281187
0.696110,0.038203
0.359806,0.208833
1.027588,0.107942
-0.370371,0.308276
1.116232,-0.111111
-0.855475,0.334870
0.310296,-0.256643
0.608560,0.093089
0.574605,0.182568
0.720329,0.172382
0.445959,0.216099
0.937668,0.133788
-0.097121,0.281300
1.268095,-0.029136
-1.280426,0.380428
-0.914860,-0.384128
-0.555884,-0.274458
0.292932,-0.166765
0.713102,0.087880
0.375959,0.213931
1.016047,0.112788
-0.332504,0.304814
1.150031,-0.099751
-0.951352,0.345009
0.077910,-0.285406
0.706096,0.023373
0.325372,0.211829
1.063615,0.097612
-0.486177,0.319085
0.988169,-0.145853
-0.512922,0.296451
0.928126,-0.153877
-0.359861,0.278438
1.097138,-0.107958
-0.793154,0.329141
0.448410,-0.237946
0.480554,0.134523
0.811218,0.144166
0.222862,0.243365
1.173831,0.066858
-0.862173,0.352149
0.311469,-0.258652
0.605529,0.093441
0.580109,0.181659
0.710523,0.174033
0.467253,0.213157
0.907501,0.140176
-0.012805,0.272250
1.272021,-0.003842
-1.269093,0.381606
-0.873229,-0.380728
-0.448269,-0.261969
0.456708,-0.134481
0.573504,0.137012
0.676542,0.172051
0.531259,0.202963
0.807833,0.159378
0.245747,0.242350
1.157802,0.073724
-0.802983,0.347341
0.444647,-0.240895
0.482310,0.133394
0.807722,0.144693
0.231313,0.242316
1.167408,0.069394
-0.838585,0.350222
0.365709,-0.251575
0.561185,0.109713
0.668813,0.168355
0.542120,0.200644
0.789192,0.162636
0.290682,0.236758
1.118463,0.087205
-0.664140,0.335539
0.718024,-0.199242
0.078976,0.215407
1.206675,0.023693
-1.014798,0.362003
-0.079739,-0.304440
0.686659,-0.023922
0.315978,0.205998
1.066219,0.094793
-0.496758,0.319866
0.974389,-0.149028
-0.478236,0.292317
0.972124,-0.143471
-0.466505,0.291637
0.986959,-0.139952
-0.503675,0.296088
0.940924,-0.151102
-0.390575,0.282277
1.068708,-0.117173
-0.716165,0.320612
0.602563,-0.214850
0.276835,0.180769
1.073476,0.083051
-0.530241,0.322043
0.928425,-0.159072
-0.365834,0.278527
1.091159,-0.109750
-0.776629,0.327348
0.482934,-0.232989
0.440496,0.144880
0.873229,0.132149
0.064609,0.261969
1.256125,0.019383
-1.189606,0.376837
-0.604390,-0.356882
0.131717,-0.181317
0.794394,0.039515
0.156028,0.238318
1.204236,0.046808
-0.983448,0.361271
0.007232,-0.295034
0.704892,0.002170
0.306547,0.211468
1.079908,0.091964
-0.540718,0.323972
0.914647,-0.162215
-0.333425,0.274394
1.118753,-0.100028
-0.852279,0.335626
0.318696,-0.255684
0.602123,0.095609
0.588036,0.180637
0.696536,0.176411
0.497183,0.208961
0.862893,0.149155
0.106737,0.258868
1.242918,0.032021
-1.130762,0.372875
-0.417198,-0.339229
0.417096,-0.125159
0.631284,0.125129
0.567201,0.189385
0.738981,0.170160
0.405630,0.221694
0.991344,0.121689
-0.254180,0.297403
1.206953,-0.076254
-1.115684,0.362086
-0.380564,-0.334705
0.462534,-0.114169
0.586318,0.138760
0.657484,0.175895
0.570696,0.197245
0.741273,0.171209
0.401928,0.222382
0.996218,0.120578
-0.268851,0.298865
1.197672,-0.080655
-1.088841,0.359302
-0.300504,-0.326652
0.546924,-0.090151
0.491072,0.164077
0.826464,0.147322
0.191061,0.247939
1.196833,0.057318
-0.948056,0.359050
0.100716,-0.284417
0.701382,0.030215
0.341503,0.210415
1.047141,0.102451
-0.432654,0.314142
1.052077,-0.129796
-0.679409,0.315623
0.669387,-0.203823
0.168866,0.200816
1.160894,0.050660
-0.836085,0.348268
0.369615,-0.250825
0.557913,0.110885
0.675111,0.167374
0.529289,0.202533
0.810327,0.158787
0.239504,0.243098
1.162791,0.071851
-0.821065,0.348837
0.405030,-0.246320
0.524011,0.121509
0.737087,0.157203
0.396588,0.221126
1.000931,0.118976
-0.283631,0.300279
1.187654,-0.085089
-1.059819,0.356296
-0.216208,-0.317946
0.616610,-0.064862
0.402847,0.184983
0.957783,0.120854
-0.163434,0.287335
1.249940,-0.049030
-1.236320,0.374982
-0.764900,-0.370896
-0.189998,-0.229470
0.719991,-0.056999
0.217259,0.215997
1.149915,0.065178
-0.786050,0.344975
0.479950,-0.235815
0.441693,0.143985
0.870856,0.132508
0.070762,0.261257
1.254246,0.021229
-1.181159,0.376274
-0.576917,-0.354348
0.179685,-0.173075
0.781723,0.053906
0.198378,0.234517
1.179422,0.059513
-0.887936,0.353827
0.250023,-0.266381
0.646103,0.075007
0.490578,0.193831
0.856897,0.147173
0.119192,0.257069
1.237180,0.035758
-1.107102,0.371154
-0.344790,-0.332131
0.501437,-0.103437
0.544548,0.150431
0.735286,0.163364
0.406461,0.220586
0.989291,0.121938
-0.248238,0.296787
1.210517,-0.074471
-1.125962,0.363155
-0.411752,-0.337789
0.424855,-0.123526
0.623771,0.127457
0.582729,0.187131
0.711728,0.174819
0.465638,0.213519
0.909972,0.139692
-0.019576,0.272992
1.272455,-0.005873
-1.272671,0.381736
-0.885832,-0.381801
-0.480380,-0.265750
0.411179,-0.144114
0.619190,0.123354
0.586598,0.185757
0.704021,0.175979
0.482076,0.211206
0.885850,0.144623
0.046001,0.265755
1.262792,0.013800
-1.218702,0.378838
-0.700490,-0.365611
-0.052572,-0.210147
0.785984,-0.015772
0.119350,0.235795
1.215853,0.035805
-1.033812,0.364756
-0.131519,-0.310144
0.665640,-0.039456
0.340237,0.199692
1.037627,0.102071
-0.405265,0.311288
1.081352,-0.121580
-0.758630,0.324406
0.518678,-0.227589
0.395774,0.155603
0.936311,0.118732
-0.108619,0.280893
1.264376,-0.032586
-1.270692,0.379313
-0.881208,-0.381208
-0.468345,-0.264362
0.428551,-0.140504
0.602378,0.128565
0.620563,0.180713
0.641576,0.186169
0.609901,0.192473
0.671702,0.182970
0.551314,0.201511
0.775985,0.165394
0.322381,0.232795
1.087294,0.096714
-0.558378,0.326188
0.889687,-0.167513
-0.275675,0.266906
1.160511,-0.082702
-0.968203,0.348153
0.035770,-0.290461
0.707748,0.010731
0.309461,0.212324
1.078252,0.092838
-0.534839,0.323476
0.923002,-0.160452
-0.353157,0.276900
1.102293,-0.105947
-0.807017,0.330688
0.418900,-0.242105
0.512226,0.125670
0.758344,0.153668
0.348548,0.227503
1.057424,0.104564
-0.460839,0.317227
1.019906,-0.138252
-0.594543,0.305972
0.811097,-0.178363
-0.099393,0.243329
1.229499,-0.029818
-1.146151,0.368850
-0.470278,-0.343845
0.346528,-0.141083
0.690802,0.103958
0.435868,0.207241
0.941267,0.130760
-0.109617,0.282380
1.265558,-0.032885
-1.275177,0.379667
-0.896839,-0.382553
-0.508600,-0.269052
0.368804,-0.152580
0.656997,0.110641
0.506339,0.197099
0.838169,0.151902
0.168364,0.251451
1.211765,0.050509
-1.005216,0.363530
-0.051114,-0.301565
0.694777,-0.015334
0.308864,0.208433
1.074878,0.092659
-0.524848,0.322463
0.936812,-0.157454
-0.386118,0.281044
1.072321,-0.115836
-0.725657,0.321696
0.584486,-0.217697
0.304029,0.175346
1.045939,0.091209
-0.440374,0.313782
1.042281,-0.132112
-0.653000,0.312684
0.715711,-0.195900
0.086961,0.214713
1.204126,0.026088
-1.003799,0.361238
-0.049421,-0.301140
0.695441,-0.014826
0.308081,0.208632
1.075753,0.092424
-0.527718,0.322726
0.932845,-0.158315
-0.376594,0.279853
1.081301,-0.112978
-0.749874,0.324390
0.537155,-0.224962
0.371089,0.161146
0.968357,0.111327
-0.201475,0.290507
1.233678,-0.060443
-1.191189,0.370103
-0.616399,-0.357357
0.110716,-0.184920
0.797919,0.033215
0.141870,0.239376
1.211198,0.042561
-1.011238,0.363359
-0.068285,-0.303372
0.690101,-0.020485
0.312780,0.207030
1.070066,0.093834
-0.509224,0.321020
0.957987,-0.152767
-0.437603,0.287396
1.019302,-0.131281
-0.585847,0.305790
0.825287,-0.175754
-0.129293,0.247586
1.224183,-0.038788
-1.136861,0.367255
-0.442179,-0.341058
0.385210,-0.132654
0.659605,0.115563
0.506453,0.197881
0.838789,0.151936
0.166943,0.251637
1.212619,0.050083
-1.008539,0.363786
-0.060226,-0.302562
0.692360,-0.018068
0.310824,0.207708
1.072451,0.093247
-0.516966,0.321735
0.947580,-0.155090
-0.412162,0.284274
1.046446,-0.123649
-0.656716,0.313934
0.710147,-0.197015
0.096954,0.213044
1.199884,0.029086
-0.986524,0.359965
-0.002557,-0.295957
0.704034,-0.000767
0.305304,0.211210
1.080715,0.091591
-0.543532,0.324215
0.910617,-0.163059
-0.323973,0.273185
1.126244,-0.097192
-0.872986,0.337873
0.270926,-0.261896
0.635343,0.081278
0.516153,0.190603
0.817623,0.154846
0.218935,0.245287
1.178181,0.065680
-0.877676,0.353454
0.275014,-0.263303
0.630811,0.082504
0.525412,0.189243
0.802763,0.157624
0.255424,0.240829
1.149490,0.076627
-0.773232,0.344847
0.507803,-0.231970
0.407020,0.152341
0.920409,0.122106
-0.063909,0.276123
1.270405,-0.019173
-1.278672,0.381121
-0.907882,-0.383602
-0.537552,-0.272365
0.323089,-0.161265
0.692593,0.096927
0.425367,0.207778
0.954467,0.127610
-0.147799,0.286340
1.255758,-0.044340
-1.252038,0.376727
-0.817911,-0.375611
-0.312181,-0.245373
0.618187,-0.093654
0.371329,0.185456
0.992417,0.111399
-0.267449,0.297725
1.197584,-0.080235
-1.088127,0.359275
-0.298352,-0.326438
0.548942,-0.089506
0.488622,0.164683
0.830431,0.146587
0.181125,0.249129
1.203201,0.054337
-0.972431,0.360960
0.037088,-0.291729
0.706345,0.011126
0.312634,0.211903
1.075067,0.093790
-0.524287,0.322520
0.937692,-0.157286
-0.388260,0.281308
1.070264,-0.116478
-0.720128,0.321079
0.595061,-0.216038
0.288224,0.178518
1.062216,0.086467
-0.493156,0.318665
0.978181,-0.147947
-0.487519,0.293454
0.960710,-0.146256
-0.438404,0.288213
1.019136,-0.131521
-0.585614,0.305741
0.825619,-0.175684
-0.129990,0.247686
1.224029,-0.038997
-1.136544,0.367209
-0.441216,-0.340963
0.386497,-0.132365
0.658504,0.115949
0.508871,0.197551
0.835021,0.152661
0.176496,0.250506
1.206895,0.052949
-0.986285,0.362068
0.000208,-0.295885
0.704115,0.000062
0.305974,0.211234
1.080166,0.091792
-0.541670,0.324050
0.913281,-0.162501
-0.330216,0.273984
1.121325,-0.099065
-0.859381,0.336397
0.302446,-0.257814
0.614122,0.090734
0.562729,0.184237
0.740907,0.168819
0.400299,0.222272
0.997937,0.120090
-0.274140,0.299381
1.194167,-0.082242
-1.078692,0.358250
-0.270758,-0.323608
0.573759,-0.081227
0.457894,0.172128
0.878594,0.137368
0.056670,0.263578
1.259082,0.017001
-1.202402,0.377725
-0.646353,-0.360721
0.054398,-0.193906
0.801951,0.016319
0.115943,0.240585
1.221765,0.034783
-1.055012,0.366530
-0.191740,-0.316504
0.632026,-0.057522
0.383238,0.189608
0.983988,0.114971
-0.240555,0.295196
1.214183,-0.072166
-1.136104,0.364255
-0.442771,-0.340831
0.384705,-0.132831
0.659972,0.115411
0.505623,0.197992
0.840075,0.151687
0.163669,0.252023
1.214520,0.049101
-1.015981,0.364356
-0.080749,-0.304794
0.686077,-0.024225
0.316793,0.205823
1.065322,0.095038
-0.493839,0.319597
0.978169,-0.148152
-0.487693,0.293451
0.960468,-0.146308
-0.437807,0.288140
1.019796,-0.131342
-0.587319,0.305939
0.823017,-0.176196
-0.124496,0.246905
1.225206,-0.037349
-1.138931,0.367562
-0.448468,-0.341679
0.376747,-0.134540
0.666745,0.113024
0.490655,0.200024
0.862985,0.147196
0.104557,0.258895
1.243590,0.031367
-1.133757,0.373077
-0.426489,-0.340127
0.405223,-0.127947
0.642165,0.121567
0.544241,0.192649
0.777972,0.163272
0.315936,0.233392
1.093650,0.094781
-0.579718,0.328095
0.857592,-0.173916
-0.203566,0.257278
1.199263,-0.061070
-1.074595,0.359779
-0.256876,-0.322378
0.585242,-0.077063
0.443425,0.175573
0.900297,0.133028
-0.001720,0.270089
1.270085,-0.000516
-1.258878,0.381025
-0.837657,-0.377663
-0.359999,-0.251297
0.567264,-0.108000
0.441497,0.170179
0.897292,0.132449
0.005262,0.269188
1.269149,0.001579
-1.253456,0.380745
-0.818868,-0.376037
-0.314799,-0.245660
0.615602,-0.094440
0.375009,0.184681
0.987797,0.112503
-0.253536,0.296339
1.206346,-0.076061
-1.113440,0.361904
-0.373745,-0.334032
0.470409,-0.112123
0.578078,0.141123
0.673278,0.173424
0.538799,0.201983
0.795557,0.161640
0.275563,0.238667
1.132358,0.082669
-0.712459,0.339707
0.629070,-0.213738
0.232242,0.188721
1.113210,0.069673
-0.665259,0.333963
0.714365,-0.199578
0.085978,0.214310
1.203960,0.025793
-1.003536,0.361188
-0.048729,-0.301061
0.695615,-0.014619
0.307949,0.208684
1.075919,0.092385
-0.528257,0.322776
0.932098,-0.158477
-0.374806,0.279629
1.082958,-0.112442
-0.754359,0.324887
0.528207,-0.226308
0.383088,0.158462
0.953003,0.114926
-0.156575,0.285901
1.251579,-0.046972
-1.240003,0.375474
-0.777175,-0.372001
-0.217603,-0.233153
0.700556,-0.065281
0.247629,0.210167
1.124319,0.074289
-0.695441,0.337296
0.660203,-0.208632
0.181153,0.198061
1.152118,0.054346
-0.803980,0.345635
0.440698,-0.241194
0.486905,0.132209
0.800302,0.146072
0.249395,0.240091
1.153013,0.074819
-0.786397,0.345904
0.480117,-0.235919
0.441364,0.144035
0.871312,0.132409
0.069552,0.261393
1.254621,0.020865
-1.182838,0.376386
-0.582362,-0.354851
0.170344,-0.174709
0.784667,0.051103
0.189119,0.235400
1.185328,0.056736
-0.910266,0.355598
0.195580,-0.273080
0.673368,0.058674
0.423879,0.202010
0.950467,0.127164
-0.137579,0.285140
1.258641,-0.041274
-1.259122,0.377592
-0.841950,-0.377736
-0.370168,-0.252585
0.555581,-0.111050
0.456811,0.166674
0.874527,0.137043
0.066327,0.262358
1.256199,0.019898
-1.189352,0.376860
-0.603523,-0.356806
0.133258,-0.181057
0.794082,0.039977
0.157184,0.238225
1.203635,0.047155
-0.981078,0.361091
0.013572,-0.294323
0.705419,0.004072
0.307410,0.211626
1.079325,0.092223
-0.538696,0.323797
0.917527,-0.161609
-0.340207,0.275258
1.113221,-0.102062
-0.837027,0.333966
0.353105,-0.251108
0.574335,0.105932
0.644127,0.172301
0.591442,0.193238
0.703513,0.177433
0.484529,0.211054
0.882378,0.145359
0.055332,0.264713
1.260427,0.016599
-1.207548,0.378128
-0.663312,-0.362264
0.021759,-0.198994
0.800343,0.006528
0.109758,0.240103
1.223237,0.032927
-1.061906,0.366971
-0.211732,-0.318572
0.618666,-0.063519
0.400634,0.185600
0.960889,0.120190
-0.172440,0.288267
1.246637,-0.051732
-1.227477,0.373991
-0.735389,-0.368243
-0.125359,-0.220617
0.757382,-0.037608
0.159313,0.227215
1.191682,0.047794
-0.940354,0.357505
0.119533,-0.282106
0.697890,0.035860
0.353988,0.209367
1.033936,0.106196
-0.390438,0.310181
1.096763,-0.117131
-0.801175,0.329029
0.430395,-0.240352
0.500312,0.129118
0.778682,0.150094
0.301210,0.233605
1.106586,0.090363
-0.623983,0.331976
0.786879,-0.187195
-0.054045,0.236064
1.231975,-0.016213
-1.141079,0.369592
-0.453294,-0.342324
0.370011,-0.135988
0.672340,0.111003
0.478145,0.201702
0.881630,0.143444
0.055263,0.264489
1.260214,0.016579
-1.206815,0.378064
-0.660899,-0.362044
0.026453,-0.198270
0.800751,0.007936
0.110254,0.240225
1.223207,0.033076
-1.061653,0.366962
-0.210989,-0.318496
0.619181,-0.063297
0.399964,0.185754
0.961795,0.119989
-0.175081,0.288539
1.245624,-0.052524
-1.224735,0.373687
-0.726278,-0.367420
-0.105892,-0.217883
0.766418,-0.031768
0.145877,0.229925
1.200134,0.043763
-0.972686,0.360040
0.035476,-0.291806
0.706432,0.010643
0.311977,0.211930
1.075668,0.093593
-0.526293,0.322700
0.934923,-0.157888
-0.381600,0.280477
1.076610,-0.114480
-0.737206,0.322983
0.562121,-0.221162
0.336466,0.168636
1.010143,0.100940
-0.327604,0.303043
1.152788,-0.098281
-0.958771,0.345836
0.058899,-0.287631
0.707512,0.017670
0.316867,0.212254
1.071687,0.095060
-0.512858,0.321506
0.953273,-0.153858
-0.426078,0.285982
1.031822,-0.127824
-0.618342,0.309547
0.774260,-0.185503
-0.024773,0.232278
1.231419,-0.007432
-1.130381,0.369426
-0.419441,-0.339114
0.414583,-0.125832
0.633537,0.124375
0.562457,0.190061
0.747160,0.168737
0.387190,0.224148
1.014265,0.116157
-0.324071,0.304280
1.157249,-0.097221
-0.972137,0.347175
0.024105,-0.291641
